[2025-04-23 21:53:19] Node 109: [BOOT] Node 109 initialized.
[2025-04-23 21:53:19] Node 109: [SEND] To topic `cluster-broadcast`: {'type': 'hello', 'id': 109}
[2025-04-24 21:24:13] Node 109: idle Leader Heartbeat Received from:  100
[2025-04-24 21:24:13] Node 109: idle Leader Heartbeat Received from:  104
[2025-04-24 21:24:13] Node 109: idle Leader Heartbeat Received from:  101
[2025-04-24 21:24:14] Node 109: idle Leader Heartbeat Received from:  105
[2025-04-24 21:24:14] Node 109: idle Leader Heartbeat Received from:  102
[2025-04-24 21:24:14] Node 109: idle Leader Heartbeat Received from:  103
[2025-04-24 21:24:14] Node 109: idle Leader Heartbeat Received from:  106
[2025-04-24 21:24:15] Node 109: idle Leader Heartbeat Received from:  100
[2025-04-24 21:24:15] Node 109: idle Leader Heartbeat Received from:  104
[2025-04-24 21:24:15] Node 109: idle Leader Heartbeat Received from:  101
[2025-04-24 21:24:15] Node 109: idle Leader Heartbeat Received from:  102
[2025-04-24 21:24:15] Node 109: idle Leader Heartbeat Received from:  106
[2025-04-24 21:24:15] Node 109: idle Leader Heartbeat Received from:  100
[2025-04-24 21:24:16] Node 109: idle Leader Heartbeat Received from:  105
[2025-04-24 21:24:16] Node 109: idle Leader Heartbeat Received from:  103
[2025-04-24 21:24:16] Node 109: idle Leader Heartbeat Received from:  104
[2025-04-24 21:24:16] Node 109: idle Leader Heartbeat Received from:  101
[2025-04-24 21:24:16] Node 109: idle Leader Heartbeat Received from:  102
[2025-04-24 21:24:17] Node 109: idle Leader Heartbeat Received from:  106
[2025-04-24 21:24:17] Node 109: idle Leader Heartbeat Received from:  105
[2025-04-24 21:24:17] Node 109: idle Leader Heartbeat Received from:  100
[2025-04-24 21:24:17] Node 109: idle Leader Heartbeat Received from:  103
[2025-04-24 21:24:17] Node 109: idle Leader Heartbeat Received from:  101
[2025-04-24 21:24:17] Node 109: idle Leader Heartbeat Received from:  104
[2025-04-24 21:24:18] Node 109: New leader recognized: Node 105
[2025-04-24 21:24:18] Node 109: New leader recognized: Node 104
[2025-04-24 21:24:18] Node 109: idle Leader Heartbeat Received from:  102
[2025-04-24 21:24:18] Node 109: idle Leader Heartbeat Received from:  106
[2025-04-24 21:24:18] Node 109: idle Leader Heartbeat Received from:  105
[2025-04-24 21:24:18] Node 109: idle Leader Heartbeat Received from:  100
[2025-04-24 21:24:19] Node 109: idle Leader Heartbeat Received from:  103
[2025-04-24 21:24:19] Node 109: idle Leader Heartbeat Received from:  104
[2025-04-24 21:24:19] Node 109: idle Leader Heartbeat Received from:  101
[2025-04-24 21:24:19] Node 109: New leader recognized: Node 106
[2025-04-24 21:24:19] Node 109: idle Leader Heartbeat Received from:  102
[2025-04-24 21:24:19] Node 109: idle Leader Heartbeat Received from:  100
[2025-04-24 21:24:19] Node 109: idle Leader Heartbeat Received from:  105
[2025-04-24 21:24:20] Node 109: idle Leader Heartbeat Received from:  106
[2025-04-24 21:24:20] Node 109: idle Leader Heartbeat Received from:  101
[2025-04-24 21:24:20] Node 109: idle Leader Heartbeat Received from:  103
[2025-04-24 21:24:20] Node 109: idle Leader Heartbeat Received from:  104
[2025-04-24 21:24:20] Node 109: New leader recognized: Node 105
[2025-04-24 21:24:21] Node 109: idle Leader Heartbeat Received from:  102
[2025-04-24 21:24:21] Node 109: idle Leader Heartbeat Received from:  105
[2025-04-24 21:24:21] Node 109: idle Leader Heartbeat Received from:  100
[2025-04-24 21:24:21] Node 109: idle Leader Heartbeat Received from:  106
[2025-04-24 21:24:22] Node 109: idle Leader Heartbeat Received from:  101
[2025-04-24 21:24:22] Node 109: idle Leader Heartbeat Received from:  103
[2025-04-24 21:24:22] Node 109: idle Leader Heartbeat Received from:  104
[2025-04-24 21:24:22] Node 109: idle Leader Heartbeat Received from:  102
[2025-04-24 21:24:22] Node 109: idle Leader Heartbeat Received from:  105
[2025-04-24 21:24:23] Node 109: idle Leader Heartbeat Received from:  100
[2025-04-24 21:24:23] Node 109: idle Leader Heartbeat Received from:  106
[2025-04-24 21:24:23] Node 109: idle Leader Heartbeat Received from:  101
[2025-04-24 21:24:23] Node 109: idle Leader Heartbeat Received from:  103
[2025-04-24 21:24:23] Node 109: idle Leader Heartbeat Received from:  104
[2025-04-24 21:24:24] Node 109: idle Leader Heartbeat Received from:  102
[2025-04-24 21:24:24] Node 109: idle Leader Heartbeat Received from:  100
[2025-04-24 21:24:24] Node 109: idle Leader Heartbeat Received from:  105
[2025-04-24 21:24:24] Node 109: idle Leader Heartbeat Received from:  106
[2025-04-24 21:24:24] Node 109: idle Leader Heartbeat Received from:  101
[2025-04-24 21:24:24] Node 109: idle Leader Heartbeat Received from:  103
[2025-04-24 21:24:25] Node 109: idle Leader Heartbeat Received from:  104
[2025-04-24 21:24:25] Node 109: New leader recognized: Node 106
[2025-04-24 21:24:25] Node 109: idle Leader Heartbeat Received from:  106
[2025-04-24 21:24:25] Node 109: New leader recognized: Node 100
[2025-04-24 21:24:25] Node 109: New leader recognized: Node 101
[2025-04-24 21:24:26] Node 109: New leader recognized: Node 104
[2025-04-24 21:24:26] Node 109: idle Leader Heartbeat Received from:  106
[2025-04-24 21:24:26] Node 109: idle Leader Heartbeat Received from:  100
[2025-04-24 21:24:26] Node 109: New leader recognized: Node 102
[2025-04-24 21:24:26] Node 109: idle Leader Heartbeat Received from:  101
[2025-04-24 21:24:27] Node 109: New leader recognized: Node 105
[2025-04-24 21:24:27] Node 109: New leader recognized: Node 103
[2025-04-24 21:24:27] Node 109: idle Leader Heartbeat Received from:  102
[2025-04-24 21:24:27] Node 109: idle Leader Heartbeat Received from:  103
[2025-04-24 21:24:27] Node 109: idle Leader Heartbeat Received from:  104
[2025-04-24 21:24:27] Node 109: idle Leader Heartbeat Received from:  105
[2025-04-24 21:24:28] Node 109: idle Leader Heartbeat Received from:  106
[2025-04-24 21:24:28] Node 109: idle Leader Heartbeat Received from:  100
[2025-04-24 21:24:28] Node 109: idle Leader Heartbeat Received from:  101
[2025-04-24 21:24:28] Node 109: idle Leader Heartbeat Received from:  102
[2025-04-24 21:24:28] Node 109: idle Leader Heartbeat Received from:  103
[2025-04-24 21:24:28] Node 109: idle Leader Heartbeat Received from:  104
[2025-04-24 21:24:29] Node 109: New leader recognized: Node 100
[2025-04-24 21:24:29] Node 109: idle Leader Heartbeat Received from:  105
[2025-04-24 21:24:29] Node 109: idle Leader Heartbeat Received from:  106
[2025-04-24 21:24:29] Node 109: New leader recognized: Node 104
[2025-04-24 21:24:29] Node 109: idle Leader Heartbeat Received from:  100
[2025-04-24 21:24:30] Node 109: New leader recognized: Node 105
[2025-04-24 21:24:30] Node 109: idle Leader Heartbeat Received from:  101
[2025-04-24 21:24:30] Node 109: idle Leader Heartbeat Received from:  102
[2025-04-24 21:24:30] Node 109: idle Leader Heartbeat Received from:  103
[2025-04-24 21:24:30] Node 109: idle Leader Heartbeat Received from:  104
[2025-04-24 21:24:31] Node 109: idle Leader Heartbeat Received from:  105
[2025-04-24 21:24:31] Node 109: idle Leader Heartbeat Received from:  106
[2025-04-24 21:24:31] Node 109: idle Leader Heartbeat Received from:  100
[2025-04-24 21:24:31] Node 109: idle Leader Heartbeat Received from:  101
[2025-04-24 21:24:31] Node 109: idle Leader Heartbeat Received from:  102
[2025-04-24 21:24:31] Node 109: idle Leader Heartbeat Received from:  103
[2025-04-24 21:24:31] Node 109: idle Leader Heartbeat Received from:  104
[2025-04-24 21:24:31] Node 109: idle Leader Heartbeat Received from:  105
[2025-04-24 21:24:32] Node 109: idle Leader Heartbeat Received from:  106
[2025-04-24 21:24:32] Node 109: idle Leader Heartbeat Received from:  100
[2025-04-24 21:24:32] Node 109: idle Leader Heartbeat Received from:  101
[2025-04-24 21:24:32] Node 109: idle Leader Heartbeat Received from:  103
[2025-04-24 21:24:32] Node 109: idle Leader Heartbeat Received from:  102
[2025-04-24 21:24:32] Node 109: idle Leader Heartbeat Received from:  104
[2025-04-24 21:24:32] Node 109: idle Leader Heartbeat Received from:  105
[2025-04-24 21:24:33] Node 109: idle Leader Heartbeat Received from:  106
[2025-04-24 21:24:33] Node 109: idle Leader Heartbeat Received from:  101
[2025-04-24 21:24:33] Node 109: idle Leader Heartbeat Received from:  100
[2025-04-24 21:24:33] Node 109: idle Leader Heartbeat Received from:  103
[2025-04-24 21:24:33] Node 109: idle Leader Heartbeat Received from:  102
[2025-04-24 21:24:34] Node 109: idle Leader Heartbeat Received from:  104
[2025-04-24 21:24:34] Node 109: idle Leader Heartbeat Received from:  105
[2025-04-24 21:24:34] Node 109: idle Leader Heartbeat Received from:  106
[2025-04-24 21:24:34] Node 109: idle Leader Heartbeat Received from:  100
[2025-04-24 21:24:34] Node 109: idle Leader Heartbeat Received from:  101
[2025-04-24 21:24:35] Node 109: idle Leader Heartbeat Received from:  103
[2025-04-24 21:24:35] Node 109: idle Leader Heartbeat Received from:  102
[2025-04-24 21:24:35] Node 109: idle Leader Heartbeat Received from:  104
[2025-04-24 21:24:35] Node 109: idle Leader Heartbeat Received from:  105
[2025-04-24 21:24:35] Node 109: idle Leader Heartbeat Received from:  106
[2025-04-24 21:24:35] Node 109: idle Leader Heartbeat Received from:  100
[2025-04-24 21:24:36] Node 109: idle Leader Heartbeat Received from:  101
[2025-04-24 21:24:36] Node 109: idle Leader Heartbeat Received from:  103
[2025-04-24 21:24:36] Node 109: idle Leader Heartbeat Received from:  102
[2025-04-24 21:24:36] Node 109: idle Leader Heartbeat Received from:  104
[2025-04-24 21:24:36] Node 109: idle Leader Heartbeat Received from:  105
[2025-04-24 21:24:36] Node 109: idle Leader Heartbeat Received from:  100
[2025-04-24 21:24:36] Node 109: idle Leader Heartbeat Received from:  106
[2025-04-24 21:24:37] Node 109: idle Leader Heartbeat Received from:  101
[2025-04-24 21:24:37] Node 109: idle Leader Heartbeat Received from:  103
[2025-04-24 21:24:37] Node 109: idle Leader Heartbeat Received from:  102
[2025-04-24 21:24:37] Node 109: idle Leader Heartbeat Received from:  104
[2025-04-24 21:24:37] Node 109: idle Leader Heartbeat Received from:  105
[2025-04-24 21:24:38] Node 109: idle Leader Heartbeat Received from:  100
[2025-04-24 21:24:38] Node 109: idle Leader Heartbeat Received from:  106
[2025-04-24 21:24:38] Node 109: idle Leader Heartbeat Received from:  101
[2025-04-24 21:24:38] Node 109: idle Leader Heartbeat Received from:  103
[2025-04-24 21:24:38] Node 109: idle Leader Heartbeat Received from:  102
[2025-04-24 21:24:38] Node 109: idle Leader Heartbeat Received from:  104
[2025-04-24 21:24:39] Node 109: idle Leader Heartbeat Received from:  100
[2025-04-24 21:24:39] Node 109: idle Leader Heartbeat Received from:  106
[2025-04-24 21:24:39] Node 109: idle Leader Heartbeat Received from:  105
[2025-04-24 21:24:39] Node 109: idle Leader Heartbeat Received from:  101
[2025-04-24 21:24:39] Node 109: idle Leader Heartbeat Received from:  102
[2025-04-24 21:24:39] Node 109: idle Leader Heartbeat Received from:  103
[2025-04-24 21:24:40] Node 109: idle Leader Heartbeat Received from:  104
[2025-04-24 21:24:40] Node 109: idle Leader Heartbeat Received from:  105
[2025-04-24 21:24:40] Node 109: idle Leader Heartbeat Received from:  100
[2025-04-24 21:24:40] Node 109: idle Leader Heartbeat Received from:  106
[2025-04-24 21:24:40] Node 109: idle Leader Heartbeat Received from:  101
[2025-04-24 21:24:40] Node 109: idle Leader Heartbeat Received from:  102
[2025-04-24 21:24:41] Node 109: idle Leader Heartbeat Received from:  103
[2025-04-24 21:24:41] Node 109: idle Leader Heartbeat Received from:  104
[2025-04-24 21:24:41] Node 109: idle Leader Heartbeat Received from:  105
[2025-04-24 21:24:41] Node 109: idle Leader Heartbeat Received from:  106
[2025-04-24 21:24:41] Node 109: idle Leader Heartbeat Received from:  100
[2025-04-24 21:24:42] Node 109: idle Leader Heartbeat Received from:  101
[2025-04-24 21:24:42] Node 109: idle Leader Heartbeat Received from:  102
[2025-04-24 21:24:42] Node 109: idle Leader Heartbeat Received from:  103
[2025-04-24 21:24:42] Node 109: idle Leader Heartbeat Received from:  104
[2025-04-24 21:24:43] Node 109: idle Leader Heartbeat Received from:  105
[2025-04-24 21:24:43] Node 109: idle Leader Heartbeat Received from:  106
[2025-04-24 21:24:43] Node 109: idle Leader Heartbeat Received from:  100
[2025-04-24 21:24:43] Node 109: idle Leader Heartbeat Received from:  101
[2025-04-24 21:24:43] Node 109: idle Leader Heartbeat Received from:  102
[2025-04-24 21:24:43] Node 109: idle Leader Heartbeat Received from:  103
[2025-04-24 21:24:44] Node 109: idle Leader Heartbeat Received from:  104
[2025-04-24 21:24:44] Node 109: idle Leader Heartbeat Received from:  105
[2025-04-24 21:24:44] Node 109: idle Leader Heartbeat Received from:  106
[2025-04-24 21:24:44] Node 109: idle Leader Heartbeat Received from:  100
[2025-04-24 21:24:44] Node 109: idle Leader Heartbeat Received from:  101
[2025-04-24 21:24:44] Node 109: idle Leader Heartbeat Received from:  102
[2025-04-24 21:24:45] Node 109: idle Leader Heartbeat Received from:  103
[2025-04-24 21:24:45] Node 109: New leader recognized: Node 100
[2025-04-24 21:24:45] Node 109: New leader recognized: Node 101
[2025-04-24 21:24:45] Node 109: New leader recognized: Node 102
[2025-04-24 21:24:45] Node 109: New leader recognized: Node 103
[2025-04-24 21:24:46] Node 109: New leader recognized: Node 104
[2025-04-24 21:24:46] Node 109: New leader recognized: Node 105
[2025-04-24 21:24:46] Node 109: New leader recognized: Node 106
[2025-04-24 21:24:46] Node 109: New leader recognized: Node 106
[2025-04-24 21:24:46] Node 109: New leader recognized: Node 105
[2025-04-24 21:24:46] Node 109: New leader recognized: Node 104
[2025-04-24 21:24:46] Node 109: New leader recognized: Node 103
[2025-04-24 21:24:47] Node 109: New leader recognized: Node 102
[2025-04-24 21:24:47] Node 109: New leader recognized: Node 101
[2025-04-24 21:24:47] Node 109: New leader recognized: Node 100
[2025-04-24 21:25:01] Node 109: Leader 100 heartbeat timeout, starting election
[2025-04-24 21:25:01] Node 109: Removed leader 100 from nodes list
[2025-04-24 21:25:01] Node 109: Initiating Bully election...
[2025-04-24 21:25:01] Node 109: I am the new leader (Coordinator).
[2025-04-24 21:25:01] Node 109: ################ Started Role Assignning ##################
[2025-04-24 21:25:13] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:25:19] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:25:24] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:25:29] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:25:34] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:25:39] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:25:44] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:25:49] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:25:54] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:25:59] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:26:04] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:26:09] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:26:14] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:26:19] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:26:25] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:26:30] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:26:35] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:26:40] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:26:45] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:26:50] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:26:55] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:27:00] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:27:05] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:27:10] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:27:15] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:27:20] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:27:25] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:27:31] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:27:36] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:27:41] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:27:46] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:27:51] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:27:56] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:28:01] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:28:06] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:28:11] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:28:16] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:28:21] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:28:26] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:28:31] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:28:36] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:28:42] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:28:47] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:28:52] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:28:57] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:29:02] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:29:07] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:29:12] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:29:17] Node 109: coordinator Heartbeat: Sent
[2025-04-24 21:29:22] Node 109: coordinator Heartbeat: Sent
